lemma,adv,bedzie:pl:pri:imperf,bedzie:pl:sec:imperf,bedzie:pl:ter:imperf,bedzie:sg:pri:imperf,bedzie:sg:sec:imperf,bedzie:sg:ter:imperf,fin:pl:pri:imperf,fin:pl:pri:imperf.perf,fin:pl:pri:perf,fin:pl:sec:imperf,fin:pl:sec:imperf.perf,fin:pl:sec:perf,fin:pl:ter:imperf,fin:pl:ter:imperf.perf,fin:pl:ter:perf,fin:sg:pri:imperf,fin:sg:pri:imperf.perf,fin:sg:pri:perf,fin:sg:sec:imperf,fin:sg:sec:imperf.perf,fin:sg:sec:perf,fin:sg:ter:imperf,fin:sg:ter:imperf.perf,fin:sg:ter:perf,impt:pl:pri:imperf,impt:pl:pri:imperf.perf,impt:pl:pri:perf,impt:pl:sec:imperf,impt:pl:sec:imperf.perf,impt:pl:sec:perf,impt:sg:sec:imperf,impt:sg:sec:imperf.perf,impt:sg:sec:perf,inf:imperf,inf:imperf.perf,inf:perf,num:comp,num:pl:acc:m1:rec,num:pl:dat.loc:n1.p1.p2:congr.rec,num:pl:dat:m1.m2.m3.n2.f:congr,num:pl:gen.dat.inst.loc:m1.m2.m3.f.n1.n2.p1.p2:congr,num:pl:gen.dat.inst.loc:m1.m2.m3.f.n2:congr,num:pl:gen.dat.loc:m1.m2.m3.n2.f:congr,num:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2:congr,num:pl:gen.loc:m1.m2.m3.n2.f:congr,num:pl:gen:n1.p1.p2:rec,num:pl:inst:f:congr,num:pl:inst:m1.m2.m3.f.n1.n2.p1.p2:congr,num:pl:inst:m1.m2.m3.f.n2:congr,num:pl:inst:m1.m2.m3.n2.f:congr,num:pl:inst:m1.m2.m3.n2:congr,num:pl:inst:n1.p1.p2:rec,num:pl:nom.acc.voc:f:congr,num:pl:nom.acc.voc:m1:rec,num:pl:nom.acc.voc:m2.m3.f.n1.n2.p1.p2:rec,num:pl:nom.acc.voc:m2.m3.f.n2:rec,num:pl:nom.acc.voc:m2.m3.n2.f:congr,num:pl:nom.acc.voc:m2.m3.n2:congr,num:pl:nom.acc.voc:n1.p1.p2:rec,num:pl:nom.acc:m1.m2.m3.f.n1.n2.p1.p2:rec,num:pl:nom.gen.dat.inst.acc.loc.voc:m1.m2.m3.f.n1.n2.p1.p2:rec,num:pl:nom.voc:m1:congr,num:pl:nom.voc:m1:rec,num:sg:nom.gen.dat.inst.acc.loc.voc:f:rec,num:sg:nom.gen.dat.inst.acc.loc.voc:m1.m2.m3.n1.n2:rec,pant:perf,pcon:imperf,praet:pl:m1.p1:imperf,praet:pl:m1.p1:imperf.perf,praet:pl:m1.p1:perf,praet:pl:m2.m3.f.n1.n2.p2.p3:imperf,praet:pl:m2.m3.f.n1.n2.p2.p3:imperf.perf,praet:pl:m2.m3.f.n1.n2.p2.p3:perf,praet:sg:f:imperf,praet:sg:f:imperf.perf,praet:sg:f:perf,praet:sg:m1.m2.m3:imperf,praet:sg:m1.m2.m3:imperf.perf,praet:sg:m1.m2.m3:imperf:agl,praet:sg:m1.m2.m3:perf,praet:sg:m1.m2.m3:perf:agl,praet:sg:n1.n2:imperf,praet:sg:n1.n2:imperf.perf,praet:sg:n1.n2:perf,pred,winien:pl:m1.p1:imperf,winien:pl:m2.m3.f.n1.n2.p2.p3:imperf,winien:sg:f:imperf,winien:sg:m1.m2.m3:imperf,winien:sg:n1.n2:imperf
włącznie,włącznie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
włączyć,,,,,,,,,,włączymy,,,włączycie,,,włączą,,,włączę,,,włączysz,,,włączy,,,włączmy,,,włączcie,,,włącz,,,włączyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,włączywszy,,,,włączyli,,,włączyły,,,włączyła,,,,włączył,,,,włączyło,,,,,,
włodarzować,,,,,,,,włodarzujemy,,,włodarzujecie,,,włodarzują,,,włodarzuję,,,włodarzujesz,,,włodarzuje,,,włodarzujmy,,,włodarzujcie,,,włodarzuj,,,włodarzować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,włodarzując,włodarzowali,,,włodarzowały,,,włodarzowała,,,włodarzował,,,,,włodarzowało,,,,,,,,
włodarzyć,,,,,,,,włodarzymy,,,włodarzycie,,,włodarzą,,,włodarzę,,,włodarzysz,,,włodarzy,,,włodarzmy,,,włodarzcie,,,włodarz,,,włodarzyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,włodarząc,włodarzyli,,,włodarzyły,,,włodarzyła,,,włodarzył,,,,,włodarzyło,,,,,,,,
włomować,,,,,,,,włomujemy,,,włomujecie,,,włomują,,,włomuję,,,włomujesz,,,włomuje,,,włomujmy,,,włomujcie,,,włomuj,,,włomować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,włomując,włomowali,,,włomowały,,,włomowała,,,włomował,,,,,włomowało,,,,,,,,
włożyć,,,,,,,,,,włożymy,,,włożycie,,,włożą,,,włożę,,,włożysz,,,włoży,,,włóżmy,,,włóżcie,,,włóż,,,włożyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,włożywszy,,,,włożyli,,,włożyły,,,włożyła,,,,włożył,,,,włożyło,,,,,,
włóczyć,,,,,,,,włóczymy,,,włóczycie,,,włóczą,,,włóczę,,,włóczysz,,,włóczy,,,włóczmy,,,włóczcie,,,włócz,,,włóczyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,włócząc,włóczyli,,,włóczyły,,,włóczyła,,,włóczył,,,,,włóczyło,,,,,,,,
włóknieć,,,,,,,,włókniejemy,,,włókniejecie,,,włóknieją,,,włóknieję,,,włókniejesz,,,włóknieje,,,włókniejmy,,,włókniejcie,,,włókniej,,,włóknieć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,włókniejąc,włóknieli,,,włókniały,,,włókniała,,,włókniał,,,,,włókniało,,,,,,,,
włókować,,,,,,,,włókujemy,,,włókujecie,,,włókują,,,włókuję,,,włókujesz,,,włókuje,,,włókujmy,,,włókujcie,,,włókuj,,,włókować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,włókując,włókowali,,,włókowały,,,włókowała,,,włókował,,,,,włókowało,,,,,,,,
włudzać,,,,,,,,włudzamy,,,włudzacie,,,włudzają,,,włudzam,,,włudzasz,,,włudza,,,włudzajmy,,,włudzajcie,,,włudzaj,,,włudzać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,włudzając,włudzali,,,włudzały,,,włudzała,,,włudzał,,,,,włudzało,,,,,,,,
włudzić,,,,,,,,,,włudzimy,,,włudzicie,,,włudzą,,,włudzę,,,włudzisz,,,włudzi,,,włudźmy,,,włudźcie,,,włudź,,,włudzić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,włudziwszy,,,,włudzili,,,włudziły,,,włudziła,,,,włudził,,,,włudziło,,,,,,
włupić,,,,,,,,,,włupimy,,,włupicie,,,włupią,,,włupię,,,włupisz,,,włupi,,,włupmy,,,włupcie,,,włup,,,włupić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,włupiwszy,,,,włupili,,,włupiły,,,włupiła,,,,włupił,,,,włupiło,,,,,,
wmanewrować,,,,,,,,,,wmanewrujemy,,,wmanewrujecie,,,wmanewrują,,,wmanewruję,,,wmanewrujesz,,,wmanewruje,,,wmanewrujmy,,,wmanewrujcie,,,wmanewruj,,,wmanewrować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmanewrowawszy,,,,wmanewrowali,,,wmanewrowały,,,wmanewrowała,,,,wmanewrował,,,,wmanewrowało,,,,,,
wmanewrowywać,,,,,,,,wmanewrowujemy,,,wmanewrowujecie,,,wmanewrowują,,,wmanewrowuję,,,wmanewrowujesz,,,wmanewrowuje,,,wmanewrowujmy,,,wmanewrowujcie,,,wmanewrowuj,,,wmanewrowywać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmanewrowując,wmanewrowywali,,,wmanewrowywały,,,wmanewrowywała,,,wmanewrowywał,,,,,wmanewrowywało,,,,,,,,
wmanipulować,,,,,,,,,,wmanipulujemy,,,wmanipulujecie,,,wmanipulują,,,wmanipuluję,,,wmanipulujesz,,,wmanipuluje,,,wmanipulujmy,,,wmanipulujcie,,,wmanipuluj,,,wmanipulować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmanipulowawszy,,,,wmanipulowali,,,wmanipulowały,,,wmanipulowała,,,,wmanipulował,,,,wmanipulowało,,,,,,
wmarszczać,,,,,,,,wmarszczamy,,,wmarszczacie,,,wmarszczają,,,wmarszczam,,,wmarszczasz,,,wmarszcza,,,wmarszczajmy,,,wmarszczajcie,,,wmarszczaj,,,wmarszczać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmarszczając,wmarszczali,,,wmarszczały,,,wmarszczała,,,wmarszczał,,,,,wmarszczało,,,,,,,,
wmarszczyć,,,,,,,,,,wmarszczymy,,,wmarszczycie,,,wmarszczą,,,wmarszczę,,,wmarszczysz,,,wmarszczy,,,wmarszczmy,,,wmarszczcie,,,wmarszcz,,,wmarszczyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmarszczywszy,,,,wmarszczyli,,,wmarszczyły,,,wmarszczyła,,,,wmarszczył,,,,wmarszczyło,,,,,,
wmarzać,,,,,,,,wmarzamy,,,wmarzacie,,,wmarzają,,,wmarzam,,,wmarzasz,,,wmarza,,,wmarzajmy,,,wmarzajcie,,,wmarzaj,,,wmarzać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmarzając,wmarzali,,,wmarzały,,,wmarzała,,,wmarzał,,,,,wmarzało,,,,,,,,
wmarznąć,,,,,,,,,,wmarzniemy,,,wmarzniecie,,,wmarzną,,,wmarznę,,,wmarzniesz,,,wmarznie,,,wmarźnijmy,,,wmarźnijcie,,,wmarźnij,,,wmarznąć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmarzłszy,,,,wmarzli,,,wmarzły,,,wmarzła,,,,wmarzł,,,,wmarzło,,,,,,
wmarzyć,,,,,,,,,,wmarzymy,,,wmarzycie,,,wmarzą,,,wmarzę,,,wmarzysz,,,wmarzy,,,wmarzmy,,,wmarzcie,,,wmarz,,,wmarzyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmarzywszy,,,,wmarzyli,,,wmarzyły,,,wmarzyła,,,,wmarzył,,,,wmarzyło,,,,,,
wmasować,,,,,,,,,,wmasujemy,,,wmasujecie,,,wmasują,,,wmasuję,,,wmasujesz,,,wmasuje,,,wmasujmy,,,wmasujcie,,,wmasuj,,,wmasować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmasowawszy,,,,wmasowali,,,wmasowały,,,wmasowała,,,,wmasował,,,,wmasowało,,,,,,
wmasowywać,,,,,,,,wmasowujemy,,,wmasowujecie,,,wmasowują,,,wmasowuję,,,wmasowujesz,,,wmasowuje,,,wmasowujmy,,,wmasowujcie,,,wmasowuj,,,wmasowywać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmasowując,wmasowywali,,,wmasowywały,,,wmasowywała,,,wmasowywał,,,,,wmasowywało,,,,,,,,
wmaszerować,,,,,,,,,,wmaszerujemy,,,wmaszerujecie,,,wmaszerują,,,wmaszeruję,,,wmaszerujesz,,,wmaszeruje,,,wmaszerujmy,,,wmaszerujcie,,,wmaszeruj,,,wmaszerować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmaszerowawszy,,,,wmaszerowali,,,wmaszerowały,,,wmaszerowała,,,,wmaszerował,,,,wmaszerowało,,,,,,
wmaszerowywać,,,,,,,,wmaszerowujemy,,,wmaszerowujecie,,,wmaszerowują,,,wmaszerowuję,,,wmaszerowujesz,,,wmaszerowuje,,,wmaszerowujmy,,,wmaszerowujcie,,,wmaszerowuj,,,wmaszerowywać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmaszerowując,wmaszerowywali,,,wmaszerowywały,,,wmaszerowywała,,,wmaszerowywał,,,,,wmaszerowywało,,,,,,,,
wmawiać,,,,,,,,wmawiamy,,,wmawiacie,,,wmawiają,,,wmawiam,,,wmawiasz,,,wmawia,,,wmawiajmy,,,wmawiajcie,,,wmawiaj,,,wmawiać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmawiając,wmawiali,,,wmawiały,,,wmawiała,,,wmawiał,,,,,wmawiało,,,,,,,,
wmeldować,,,,,,,,,,wmeldujemy,,,wmeldujecie,,,wmeldują,,,wmelduję,,,wmeldujesz,,,wmelduje,,,wmeldujmy,,,wmeldujcie,,,wmelduj,,,wmeldować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmeldowawszy,,,,wmeldowali,,,wmeldowały,,,wmeldowała,,,,wmeldował,,,,wmeldowało,,,,,,
wmeldowywać,,,,,,,,wmeldowujemy,,,wmeldowujecie,,,wmeldowują,,,wmeldowuję,,,wmeldowujesz,,,wmeldowuje,,,wmeldowujmy,,,wmeldowujcie,,,wmeldowuj,,,wmeldowywać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmeldowując,wmeldowywali,,,wmeldowywały,,,wmeldowywała,,,wmeldowywał,,,,,wmeldowywało,,,,,,,,
wmiatać,,,,,,,,wmiatamy,,,wmiatacie,,,wmiatają,,,wmiatam,,,wmiatasz,,,wmiata,,,wmiatajmy,,,wmiatajcie,,,wmiataj,,,wmiatać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmiatając,wmiatali,,,wmiatały,,,wmiatała,,,wmiatał,,,,,wmiatało,,,,,,,,
wmiesić,,,,,,,,,,wmiesimy,,,wmiesicie,,,wmieszą,,,wmieszę,,,wmiesisz,,,wmiesi,,,wmieśmy,,,wmieście,,,wmieś,,,wmiesić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmiesiwszy,,,,wmiesili,,,wmiesiły,,,wmiesiła,,,,wmiesił,,,,wmiesiło,,,,,,
wmieszać,,,,,,,,,,wmieszamy,,,wmieszacie,,,wmieszają,,,wmieszam,,,wmieszasz,,,wmiesza,,,wmieszajmy,,,wmieszajcie,,,wmieszaj,,,wmieszać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmieszawszy,,,,wmieszali,,,wmieszały,,,wmieszała,,,,wmieszał,,,,wmieszało,,,,,,
wmieszczać,,,,,,,,wmieszczamy,,,wmieszczacie,,,wmieszczają,,,wmieszczam,,,wmieszczasz,,,wmieszcza,,,wmieszczajmy,,,wmieszczajcie,,,wmieszczaj,,,wmieszczać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmieszczając,wmieszczali,,,wmieszczały,,,wmieszczała,,,wmieszczał,,,,,wmieszczało,,,,,,,,
wmieścić,,,,,,,,,,wmieścimy,,,wmieścicie,,,wmieszczą,,,wmieszczę,,,wmieścisz,,,wmieści,,,wmieśćmy,,,wmieśćcie,,,wmieść,,,wmieścić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmieściwszy,,,,wmieścili,,,wmieściły,,,wmieściła,,,,wmieścił,,,,wmieściło,,,,,,
wmieść,,,,,,,,,,wmieciemy,,,wmieciecie,,,wmiotą,,,wmiotę,,,wmieciesz,,,wmiecie,,,wmiećmy,,,wmiećcie,,,wmieć,,,wmieść,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmiótłszy,,,,wmietli,,,wmiotły,,,wmiotła,,,,wmiótł,wmiotł,,,wmiotło,,,,,,
wmięszać,,,,,,,,,,wmięszamy,,,wmięszacie,,,wmięszają,,,wmięszam,,,wmięszasz,,,wmięsza,,,wmięszajmy,,,wmięszajcie,,,wmięszaj,,,wmięszać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmięszawszy,,,,wmięszali,,,wmięszały,,,wmięszała,,,,wmięszał,,,,wmięszało,,,,,,
wmocować,,,,,,,,,,wmocujemy,,,wmocujecie,,,wmocują,,,wmocuję,,,wmocujesz,,,wmocuje,,,wmocujmy,,,wmocujcie,,,wmocuj,,,wmocować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmocowawszy,,,,wmocowali,,,wmocowały,,,wmocowała,,,,wmocował,,,,wmocowało,,,,,,
wmodlić,,,,,,,,,,wmodlimy,,,wmodlicie,,,wmodlą,,,wmodlę,,,wmodlisz,,,wmodli,,,wmódlmy,,,wmódlcie,,,wmódl,,,wmodlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmodliwszy,,,,wmodlili,,,wmodliły,,,wmodliła,,,,wmodlił,,,,wmodliło,,,,,,
wmontować,,,,,,,,,,wmontujemy,,,wmontujecie,,,wmontują,,,wmontuję,,,wmontujesz,,,wmontuje,,,wmontujmy,,,wmontujcie,,,wmontuj,,,wmontować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmontowawszy,,,,wmontowali,,,wmontowały,,,wmontowała,,,,wmontował,,,,wmontowało,,,,,,
wmontowywać,,,,,,,,wmontowujemy,,,wmontowujecie,,,wmontowują,,,wmontowuję,,,wmontowujesz,,,wmontowuje,,,wmontowujmy,,,wmontowujcie,,,wmontowuj,,,wmontowywać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmontowując,wmontowywali,,,wmontowywały,,,wmontowywała,,,wmontowywał,,,,,wmontowywało,,,,,,,,
wmotać,,,,,,,,,,wmotamy,,,wmotacie,,,wmotają,,,wmotam,,,wmotasz,,,wmota,,,wmotajmy,,,wmotajcie,,,wmotaj,,,wmotać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmotawszy,,,,wmotali,,,wmotały,,,wmotała,,,,wmotał,,,,wmotało,,,,,,
wmotywać,,,,,,,,wmotujemy,,,wmotujecie,,,wmotują,,,wmotuję,,,wmotujesz,,,wmotuje,,,wmotujmy,,,wmotujcie,,,wmotuj,,,wmotywać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmotując,wmotywali,,,wmotywały,,,wmotywała,,,wmotywał,,,,,wmotywało,,,,,,,,
wmówić,,,,,,,,,,wmówimy,,,wmówicie,,,wmówią,,,wmówię,,,wmówisz,,,wmówi,,,wmówmy,,,wmówcie,,,wmów,,,wmówić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmówiwszy,,,,wmówili,,,wmówiły,,,wmówiła,,,,wmówił,,,,wmówiło,,,,,,
wmurować,,,,,,,,,,wmurujemy,,,wmurujecie,,,wmurują,,,wmuruję,,,wmurujesz,,,wmuruje,,,wmurujmy,,,wmurujcie,,,wmuruj,,,wmurować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmurowawszy,,,,wmurowali,,,wmurowały,,,wmurowała,,,,wmurował,,,,wmurowało,,,,,,
wmurowywać,,,,,,,,wmurowujemy,,,wmurowujecie,,,wmurowują,,,wmurowuję,,,wmurowujesz,,,wmurowuje,,,wmurowujmy,,,wmurowujcie,,,wmurowuj,,,wmurowywać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmurowując,wmurowywali,,,wmurowywały,,,wmurowywała,,,wmurowywał,,,,,wmurowywało,,,,,,,,
wmusić,,,,,,,,,,wmusimy,,,wmusicie,,,wmuszą,,,wmuszę,,,wmusisz,,,wmusi,,,wmuśmy,,,wmuście,,,wmuś,,,wmusić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmusiwszy,,,,wmusili,,,wmusiły,,,wmusiła,,,,wmusił,,,,wmusiło,,,,,,
wmuszać,,,,,,,,wmuszamy,,,wmuszacie,,,wmuszają,,,wmuszam,,,wmuszasz,,,wmusza,,,wmuszajmy,,,wmuszajcie,,,wmuszaj,,,wmuszać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmuszając,wmuszali,,,wmuszały,,,wmuszała,,,wmuszał,,,,,wmuszało,,,,,,,,
wmycać,,,,,,,,wmycamy,,,wmycacie,,,wmycają,,,wmycam,,,wmycasz,,,wmyca,,,wmycajmy,,,wmycajcie,,,wmycaj,,,wmycać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmycając,wmycali,,,wmycały,,,wmycała,,,wmycał,,,,,wmycało,,,,,,,,
wmycić,,,,,,,,,,wmycimy,,,wmycicie,,,wmycą,,,wmycę,,,wmycisz,,,wmyci,,,wmyćmy,,,wmyćcie,,,wmyć,,,wmycić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmyciwszy,,,,wmycili,,,wmyciły,,,wmyciła,,,,wmycił,,,,wmyciło,,,,,,
wmyć,,,,,,,,,,wmyjemy,,,wmyjecie,,,wmyją,,,wmyję,,,wmyjesz,,,wmyje,,,wmyjmy,,,wmyjcie,,,wmyj,,,wmyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmywszy,,,,wmyli,,,wmyły,,,wmyła,,,,wmył,,,,wmyło,,,,,,
wmykać,,,,,,,,wmykamy,,,wmykacie,,,wmykają,,,wmykam,,,wmykasz,,,wmyka,,,wmykajmy,,,wmykajcie,,,wmykaj,,,wmykać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmykając,wmykali,,,wmykały,,,wmykała,,,wmykał,,,,,wmykało,,,,,,,,
wmyślać,,,,,,,,wmyślamy,,,wmyślacie,,,wmyślają,,,wmyślam,,,wmyślasz,,,wmyśla,,,wmyślajmy,,,wmyślajcie,,,wmyślaj,,,wmyślać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmyślając,wmyślali,,,wmyślały,,,wmyślała,,,wmyślał,,,,,wmyślało,,,,,,,,
wmyślić,,,,,,,,,,wmyślimy,,,wmyślicie,,,wmyślą,,,wmyślę,,,wmyślisz,,,wmyśli,,,wmyślmy,,,wmyślcie,,,wmyśl,,,wmyślić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmyśliwszy,,,,wmyślili,,,wmyśliły,,,wmyśliła,,,,wmyślił,,,,wmyśliło,,,,,,
wnaszać,,,,,,,,wnaszamy,,,wnaszacie,,,wnaszają,,,wnaszam,,,wnaszasz,,,wnasza,,,wnaszajmy,,,wnaszajcie,,,wnaszaj,,,wnaszać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnaszając,wnaszali,,,wnaszały,,,wnaszała,,,wnaszał,,,,,wnaszało,,,,,,,,
wnaturzać,,,,,,,,wnaturzamy,,,wnaturzacie,,,wnaturzają,,,wnaturzam,,,wnaturzasz,,,wnaturza,,,wnaturzajmy,,,wnaturzajcie,,,wnaturzaj,,,wnaturzać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnaturzając,wnaturzali,,,wnaturzały,,,wnaturzała,,,wnaturzał,,,,,wnaturzało,,,,,,,,
wnaturzyć,,,,,,,,,,wnaturzymy,,,wnaturzycie,,,wnaturzą,,,wnaturzę,,,wnaturzysz,,,wnaturzy,,,wnaturzmy,,,wnaturzcie,,,wnaturz,,,wnaturzyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnaturzywszy,,,,wnaturzyli,,,wnaturzyły,,,wnaturzyła,,,,wnaturzył,,,,wnaturzyło,,,,,,
wnerwiać,,,,,,,,wnerwiamy,,,wnerwiacie,,,wnerwiają,,,wnerwiam,,,wnerwiasz,,,wnerwia,,,wnerwiajmy,,,wnerwiajcie,,,wnerwiaj,,,wnerwiać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnerwiając,wnerwiali,,,wnerwiały,,,wnerwiała,,,wnerwiał,,,,,wnerwiało,,,,,,,,
wnerwić,,,,,,,,,,wnerwimy,,,wnerwicie,,,wnerwią,,,wnerwię,,,wnerwisz,,,wnerwi,,,wnerwmy,,,wnerwijcie,,,wnerwij,,,wnerwić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnerwiwszy,,,,wnerwili,,,wnerwiły,,,wnerwiła,,,,wnerwił,,,,wnerwiło,,,,,,
wnet,wnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wnetki,wnetki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wnęcać,,,,,,,,wnęcamy,,,wnęcacie,,,wnęcają,,,wnęcam,,,wnęcasz,,,wnęca,,,wnęcajmy,,,wnęcajcie,,,wnęcaj,,,wnęcać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnęcając,wnęcali,,,wnęcały,,,wnęcała,,,wnęcał,,,,,wnęcało,,,,,,,,
wnęcić,,,,,,,,,,wnęcimy,,,wnęcicie,,,wnęcą,,,wnęcę,,,wnęcisz,,,wnęci,,,wnęćmy,,,wnęćcie,,,wnęć,,,wnęcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnęciwszy,,,,wnęcili,,,wnęciły,,,wnęciła,,,,wnęcił,,,,wnęciło,,,,,,
wnękować,,,,,,,,wnękujemy,,,wnękujecie,,,wnękują,,,wnękuję,,,wnękujesz,,,wnękuje,,,wnękujmy,,,wnękujcie,,,wnękuj,,,wnękować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnękując,wnękowali,,,wnękowały,,,wnękowała,,,wnękował,,,,,wnękowało,,,,,,,,
wniebogłosy,wniebogłosy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wniebowstąpić,,,,,,,,,,wniebowstąpimy,,,wniebowstąpicie,,,wniebowstąpią,,,wniebowstąpię,,,wniebowstąpisz,,,wniebowstąpi,,,wniebowstąpmy,,,wniebowstąpcie,,,wniebowstąp,,,wniebowstąpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wniebowstąpiwszy,,,,wniebowstąpili,,,wniebowstąpiły,,,wniebowstąpiła,,,,wniebowstąpił,,,,wniebowstąpiło,,,,,,
wniebowstępować,,,,,,,,wniebowstępujemy,,,wniebowstępujecie,,,wniebowstępują,,,wniebowstępuję,,,wniebowstępujesz,,,wniebowstępuje,,,wniebowstępujmy,,,wniebowstępujcie,,,wniebowstępuj,,,wniebowstępować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wniebowstępując,wniebowstępowali,,,wniebowstępowały,,,wniebowstępowała,,,wniebowstępował,,,,,wniebowstępowało,,,,,,,,
wnieść,,,,,,,,,,wniesiemy,,,wniesiecie,,,wniosą,,,wniosę,,,wniesiesz,,,wniesie,,,wnieśmy,,,wnieście,,,wnieś,,,wnieść,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wniósłszy,,,,wnieśli,,,wniosły,,,wniosła,,,,wniósł,wniosł,,,wniosło,,,,,,
wnijść,,,,,,,,,,wnijdziemy,,,wnijdziecie,,,wnijdą,,,wnijdę,,,wnijdziesz,,,wnijdzie,,,wnijdźmy,,,wnijdźcie,,,wnijdź,,,wnijść,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wszedłszy,,,,wszli,,,wszły,,,wszła,,,,wszedł,,,,wszło,,,,,,
wnikać,,,,,,,,wnikamy,,,wnikacie,,,wnikają,,,wnikam,,,wnikasz,,,wnika,,,wnikajmy,,,wnikajcie,,,wnikaj,,,wnikać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnikając,wnikali,,,wnikały,,,wnikała,,,wnikał,,,,,wnikało,,,,,,,,
